Chicken NCBI gene ID	Chicken gene name	GEISHA ID	Ensembl ID	GO ids	stages	locations
373941	PRRX1	ChEST410i17		GO:0005634,GO:0007275,GO:0043565,GO:0003700	4,5,7,8,11,12,13,15,21,23	"Blood Vessels","Lateral Plate Mesoderm","Head Mesenchyme","Anterior Intestinal Portal","Extraembryonic","Extraembryonic Mesoderm","Pharyngeal Arches and Clefts","Primitive Streak","Leg Mesenchyme","Neural Plate/Tube","Wing Mesenchyme","Anterior/Second Heart Field","Spinal Ganglia and Nerves","Paraxial Mesoderm"
373941	PRRX1	ChEST410i17.redo		GO:0005634,GO:0007275,GO:0043565,GO:0003700	17,18,22,23,25	"Somites","Head Mesenchyme","Extraembryonic","Eye","Ear/Otic Placode","Pharyngeal Arches and Clefts","Leg Mesenchyme","Limb Buds","Face Mesenchyme","Somatic Mesoderm","Wing Mesenchyme","Paraxial Mesoderm"
373941	PRRX1	Prx1.Holleville.2007		GO:0005634,GO:0007275,GO:0043565,GO:0003700	38	"Head Mesenchyme","Face Mesenchyme"
373943	TBX20	Tbx‐20.Afrakhte.2004	ENSGALG00000012151	GO:0003180,GO:0008015,GO:0021524,GO:0060413,GO:0003215,GO:0060577,GO:0000977,GO:0005634,GO:0010991,GO:0055008,GO:0005737,GO:0036306,GO:0009953,GO:0003175,GO:0003272,GO:0003193,GO:0008283,GO:0001569,GO:0035922,GO:0000122,GO:0003207,GO:0001105,GO:0001764,GO:0001102,GO:0003148,GO:0003344,GO:0060045,GO:0001947,GO:0003700,GO:0006936	6,44	"Headfold","Early Mesoderm"
373943	TBX20	TBX20.Hasan.2010	ENSGALG00000012151	GO:0003180,GO:0008015,GO:0021524,GO:0060413,GO:0003215,GO:0060577,GO:0000977,GO:0005634,GO:0010991,GO:0055008,GO:0005737,GO:0036306,GO:0009953,GO:0003175,GO:0003272,GO:0003193,GO:0008283,GO:0001569,GO:0035922,GO:0000122,GO:0003207,GO:0001105,GO:0001764,GO:0001102,GO:0003148,GO:0003344,GO:0060045,GO:0001947,GO:0003700,GO:0006936	38	"Midbrain","Spinal Cord"
373943	TBX20	Tbx20.Lincoln.2004	ENSGALG00000012151	GO:0003180,GO:0008015,GO:0021524,GO:0060413,GO:0003215,GO:0060577,GO:0000977,GO:0005634,GO:0010991,GO:0055008,GO:0005737,GO:0036306,GO:0009953,GO:0003175,GO:0003272,GO:0003193,GO:0008283,GO:0001569,GO:0035922,GO:0000122,GO:0003207,GO:0001105,GO:0001764,GO:0001102,GO:0003148,GO:0003344,GO:0060045,GO:0001947,GO:0003700,GO:0006936	29,36	"Heart"
373943	TBX20	TBX20.Nathan.2008	ENSGALG00000012151	GO:0003180,GO:0008015,GO:0021524,GO:0060413,GO:0003215,GO:0060577,GO:0000977,GO:0005634,GO:0010991,GO:0055008,GO:0005737,GO:0036306,GO:0009953,GO:0003175,GO:0003272,GO:0003193,GO:0008283,GO:0001569,GO:0035922,GO:0000122,GO:0003207,GO:0001105,GO:0001764,GO:0001102,GO:0003148,GO:0003344,GO:0060045,GO:0001947,GO:0003700,GO:0006936	8	"Anterior/Second Heart Field","Splanchnic Mesoderm"
373943	TBX20	Tbx20.Plageman.2005	ENSGALG00000012151	GO:0003180,GO:0008015,GO:0021524,GO:0060413,GO:0003215,GO:0060577,GO:0000977,GO:0005634,GO:0010991,GO:0055008,GO:0005737,GO:0036306,GO:0009953,GO:0003175,GO:0003272,GO:0003193,GO:0008283,GO:0001569,GO:0035922,GO:0000122,GO:0003207,GO:0001105,GO:0001764,GO:0001102,GO:0003148,GO:0003344,GO:0060045,GO:0001947,GO:0003700,GO:0006936	36	"Heart","Atria"
373943	TBX20	Tbx20.Shelton.2007	ENSGALG00000012151	GO:0003180,GO:0008015,GO:0021524,GO:0060413,GO:0003215,GO:0060577,GO:0000977,GO:0005634,GO:0010991,GO:0055008,GO:0005737,GO:0036306,GO:0009953,GO:0003175,GO:0003272,GO:0003193,GO:0008283,GO:0001569,GO:0035922,GO:0000122,GO:0003207,GO:0001105,GO:0001764,GO:0001102,GO:0003148,GO:0003344,GO:0060045,GO:0001947,GO:0003700,GO:0006936	25,34	"Endocardium"
373943	TBX20	TBX20.UAlinear	ENSGALG00000012151	GO:0003180,GO:0008015,GO:0021524,GO:0060413,GO:0003215,GO:0060577,GO:0000977,GO:0005634,GO:0010991,GO:0055008,GO:0005737,GO:0036306,GO:0009953,GO:0003175,GO:0003272,GO:0003193,GO:0008283,GO:0001569,GO:0035922,GO:0000122,GO:0003207,GO:0001105,GO:0001764,GO:0001102,GO:0003148,GO:0003344,GO:0060045,GO:0001947,GO:0003700,GO:0006936	3,4,5,6,7,8,9,10,11,12,14,15,16,19,20,24	"Heart","Blood Vessels","Heart Tube","Lateral Plate Mesoderm","Cardiovascular","Outflow Tract","Anterior Intestinal Portal","Extraembryonic","Eye","Extraembryonic Mesoderm","Allantois","Headfold","Area Opaca"
373943	TBX20	Tbx20.Yamagishi.2004	ENSGALG00000012151	GO:0003180,GO:0008015,GO:0021524,GO:0060413,GO:0003215,GO:0060577,GO:0000977,GO:0005634,GO:0010991,GO:0055008,GO:0005737,GO:0036306,GO:0009953,GO:0003175,GO:0003272,GO:0003193,GO:0008283,GO:0001569,GO:0035922,GO:0000122,GO:0003207,GO:0001105,GO:0001764,GO:0001102,GO:0003148,GO:0003344,GO:0060045,GO:0001947,GO:0003700,GO:0006936	5,8,10,12,14,18,23,27,30,33	"Heart","Heart Tube","Lateral Plate Mesoderm","Endocardium","Valves","Outflow Tract","Atria","Ventricles","Epicardium","Mesoderm, early","Myocardium","Splanchnic Mesoderm"
373952	NBL1	DAN.Katsu.2012	ENSGALG00000004043	GO:0016015,GO:0090027,GO:0036122,GO:0048263,GO:0045666,GO:0048812,GO:0005576,GO:0035582	5,6,7,8	"Head Process","Hensen's Node","Somites","Neural Plate/Tube","Early Mesoderm"
373952	NBL1	Dan.Ogita.2001	ENSGALG00000004043	GO:0016015,GO:0090027,GO:0036122,GO:0048263,GO:0045666,GO:0048812,GO:0005576,GO:0035582	6,8,9,13,19,24,44	"Hensen's Node","Forebrain","Somites","Head Mesenchyme","Eye","Ear/Otic Placode","Leg AER","Epiblast","Aorta","Nephric Tubules","Nephric Ducts","Dermomyotome","Notochord","Wing AER","Endoderm","Leg Mesenchyme","Limb Buds","Stomach","Surface Ectoderm","Gut","Neural Plate/Tube","Esophagus","Wing Mesenchyme","Mesonephros","Cranial PNS","Myotome","Sensory Organs","Paraxial Mesoderm","Foregut"
373952	NBL1	NBL1.Singh.2016	ENSGALG00000004043	GO:0016015,GO:0090027,GO:0036122,GO:0048263,GO:0045666,GO:0048812,GO:0005576,GO:0035582	all,28,31,34,36,38	"Limb Buds"
373960	SMYD1	Bop.Gottlieb.2002	ENSGALG00000015935		all,7,10,20	"Heart","Heart Tube","Somites","Anterior/Second Heart Field"
373961	HDAC1	HDAC1.Murko.2010	ENSGALG00000003297	GO:0008134,GO:0032041,GO:0042826,GO:0046969,GO:0097372,GO:0000118,GO:0005634,GO:0010870,GO:0005737,GO:0033613,GO:0004407,GO:0016581,GO:0016580,GO:0046970,GO:0008284,GO:0045944,GO:0043922,GO:0001106,GO:0005829,GO:0060766,GO:0001103,GO:0001047,GO:0016568	11,12,15,17,25	"Wing","Forebrain","Eye","Ear/Otic Placode","Pharyngeal Arches and Clefts","Notochord","Limb Buds","Face Mesenchyme","Neural Plate/Tube"
373961	HDAC1	HDAC1.UApcr	ENSGALG00000003297	GO:0008134,GO:0032041,GO:0042826,GO:0046969,GO:0097372,GO:0000118,GO:0005634,GO:0010870,GO:0005737,GO:0033613,GO:0004407,GO:0016581,GO:0016580,GO:0046970,GO:0008284,GO:0045944,GO:0043922,GO:0001106,GO:0005829,GO:0060766,GO:0001103,GO:0001047,GO:0016568	3,4,6,7,8,9,10,13,14,15,22,26	"Heart","Lateral Plate Mesoderm","Forebrain","Somites","Head Mesenchyme","Anterior Intestinal Portal","Widespread Expression","Extraembryonic Mesoderm","Primitive Streak","Intermediate Mesoderm","Notochord","Headfold","Gut","Midbrain","Area Pellucida","Neural Plate/Tube","Spinal Cord","Hindbrain","Foregut"
373961	HDAC1	Hdac1.Zwane.2015	ENSGALG00000003297	GO:0008134,GO:0032041,GO:0042826,GO:0046969,GO:0097372,GO:0000118,GO:0005634,GO:0010870,GO:0005737,GO:0033613,GO:0004407,GO:0016581,GO:0016580,GO:0046970,GO:0008284,GO:0045944,GO:0043922,GO:0001106,GO:0005829,GO:0060766,GO:0001103,GO:0001047,GO:0016568	all,4,5,6,7,8,10	"Ectoderm","Lateral Plate Mesoderm","Blood Islands","Somites","Anterior Intestinal Portal","Neural Crest","Eye","Epiblast","Primitive Streak","Headfold","Surface Ectoderm","Neural Plate/Tube","Paraxial Mesoderm","Foregut"
373963	EEF1A1	EF1ALPHA.Chambers.2006	ENSGALG00000015917	GO:0005853,GO:0019901,GO:1900119,GO:0003924,GO:0005525,GO:0003746	3,5,8,10	"Hensen's Node","Widespread Expression","Ubiquitous Embryonic","Epiblast","Primitive Streak","Neural Plate/Tube","Rhombomeres","Paraxial Mesoderm"
373964	MSTN	Myostatin.Amthor.2002		GO:0045893,GO:0045595,GO:0005125,GO:0040007,GO:0042802,GO:0040008,GO:0005615,GO:0007519,GO:0007179,GO:0008083,GO:0009792	15,17,19,20,21,22,23,25,27,28,29,30,31,32,44	"Wing","Somites","Tail","Pharyngeal Arches and Clefts","Dermomyotome","Wing Muscles","Limb Buds","Leg","Myotome"
373965	CALD1	CALD1.UApcr		GO:0017022,GO:0005856,GO:0005516,GO:0003779,GO:0030016,GO:0006936	10,11,17,18,21,24,26	"Heart","Lateral Plate Mesoderm","Lung","Liver","Forebrain","Somites","Outflow Tract","Head Mesenchyme","Sclerotome","Widespread Expression","Unlabeled","Eye","Pharyngeal Arches and Clefts","Allantois","Ventricles","Leg Mesenchyme","Stomach","Duodenum","Midbrain","Neural Plate/Tube","Wing Mesenchyme","Sinus Venosus","Spinal Cord","Spinal Ganglia and Nerves","Mesonephros","Hindbrain","Foregut"
373967	SLIT2	SLIT2.Battisti.2008			14,17,23,27,29,32,35,37	"Ear/Otic Placode"
373967	SLIT2	Slit2.Conrad.2009			40	"Eye"
373967	SLIT2	SLIT2.Giovannone.2012			12	"Eye","Neural Plate/Tube","Central Nervous System"
373967	SLIT2	Slit2.Holmes.2001			19,20,22,25,28,30,32	"Dermatome","Cranial Ganglia","Forebrain","Retina","Pharyngeal Arches and Clefts","Notochord","Ear/Otic Placcode","Leg Muscles","Midbrain","Neural Plate/Tube","Wing Mesenchyme","Hindbrain","Myotome","Lens"
373967	SLIT2	SLIT2.Kubilus.2010			26,31,40	"Eye","Lens"
373967	SLIT2	Slit2.Riley.2010			13,18,21	"Midbrain","Neural Plate/Tube"
373967	SLIT2	SLIT2.Schwend.2012			27,36	"Eye","Lens"
373967	SLIT2	Slit2.Vargesson.2001			20,24,26,28,32,44	"Leg AER","Limb Buds","Paraxial Mesoderm"
373967	SLIT2	Slit2.Wilson.2006			10	"Notochord","Neural Plate/Tube"
373969	DLX5	cDLX5.Adamska.2001		GO:0090263,GO:0048646,GO:0000790,GO:0000978,GO:0001958,GO:0050679,GO:0071837,GO:0005737,GO:0030326,GO:0007411,GO:0030509,GO:0042472,GO:0071773,GO:0001077,GO:0008283,GO:0060325,GO:0060166,GO:0060021,GO:0001649,GO:1901522,GO:0030855	15,44	"Ear/Otic Placode","Pharyngeal Arches and Clefts"
373969	DLX5	DLX5.Acloque.2011		GO:0090263,GO:0048646,GO:0000790,GO:0000978,GO:0001958,GO:0050679,GO:0071837,GO:0005737,GO:0030326,GO:0007411,GO:0030509,GO:0042472,GO:0071773,GO:0001077,GO:0008283,GO:0060325,GO:0060166,GO:0060021,GO:0001649,GO:1901522,GO:0030855	3	"Epiblast"
373969	DLX5	DLX5.Anderson.2020		GO:0090263,GO:0048646,GO:0000790,GO:0000978,GO:0001958,GO:0050679,GO:0071837,GO:0005737,GO:0030326,GO:0007411,GO:0030509,GO:0042472,GO:0071773,GO:0001077,GO:0008283,GO:0060325,GO:0060166,GO:0060021,GO:0001649,GO:1901522,GO:0030855	XII,3,4,5,6,7,8,9,10,11,12,14,21,24	"Ectoderm","Lateral Plate Mesoderm","Forebrain","Head Mesenchyme","Neural Crest","Unlabeled","Eye","Ear/Otic Placode","Epiblast","Tail","Pharyngeal Arches and Clefts","Primitive Streak","Notochord","Leg Mesenchyme","Headfold","Anterior Neuropore","Neural Plate/Tube","Early Mesoderm","Wing Mesenchyme","extraembryonic ectoderm","Nasal Placode/Nerve"
373969	DLX5	DLX5.Bailey.2006		GO:0090263,GO:0048646,GO:0000790,GO:0000978,GO:0001958,GO:0050679,GO:0071837,GO:0005737,GO:0030326,GO:0007411,GO:0030509,GO:0042472,GO:0071773,GO:0001077,GO:0008283,GO:0060325,GO:0060166,GO:0060021,GO:0001649,GO:1901522,GO:0030855	6,10,20	"Ectoderm","Nasal Placcode/Nerve","Early Embryo","Area Opaca"
373969	DLX5	DLX5.Bardet.2008		GO:0090263,GO:0048646,GO:0000790,GO:0000978,GO:0001958,GO:0050679,GO:0071837,GO:0005737,GO:0030326,GO:0007411,GO:0030509,GO:0042472,GO:0071773,GO:0001077,GO:0008283,GO:0060325,GO:0060166,GO:0060021,GO:0001649,GO:1901522,GO:0030855	31,34	"Forebrain"
373969	DLX5	DLX5.Basch.2006		GO:0090263,GO:0048646,GO:0000790,GO:0000978,GO:0001958,GO:0050679,GO:0071837,GO:0005737,GO:0030326,GO:0007411,GO:0030509,GO:0042472,GO:0071773,GO:0001077,GO:0008283,GO:0060325,GO:0060166,GO:0060021,GO:0001649,GO:1901522,GO:0030855	4,5	"Placode"
373969	DLX5	Dlx5.Bendall.2003		GO:0090263,GO:0048646,GO:0000790,GO:0000978,GO:0001958,GO:0050679,GO:0071837,GO:0005737,GO:0030326,GO:0007411,GO:0030509,GO:0042472,GO:0071773,GO:0001077,GO:0008283,GO:0060325,GO:0060166,GO:0060021,GO:0001649,GO:1901522,GO:0030855	23,26,32,38,44	"Wing Bones","Wing","Unlabeled"
373969	DLX5	Dlx5.Bhattacharyya.2004		GO:0090263,GO:0048646,GO:0000790,GO:0000978,GO:0001958,GO:0050679,GO:0071837,GO:0005737,GO:0030326,GO:0007411,GO:0030509,GO:0042472,GO:0071773,GO:0001077,GO:0008283,GO:0060325,GO:0060166,GO:0060021,GO:0001649,GO:1901522,GO:0030855	7,10	"Nasal Placcode/Nerve","Surface Ectoderm","Neural Plate/Tube","Lens"
373969	DLX5	DLX5.Bhattacharyya.2008		GO:0090263,GO:0048646,GO:0000790,GO:0000978,GO:0001958,GO:0050679,GO:0071837,GO:0005737,GO:0030326,GO:0007411,GO:0030509,GO:0042472,GO:0071773,GO:0001077,GO:0008283,GO:0060325,GO:0060166,GO:0060021,GO:0001649,GO:1901522,GO:0030855	8,11,15,19,20	"Ectoderm","Nasal Placcode/Nerve","Neural Crest","Pharyngeal Arches and Clefts","Cranial Ganglion","Ear/Otic Placcode","Neural Plate/Tube"
373969	DLX5	Dlx‐5.Ferrari.1999		GO:0090263,GO:0048646,GO:0000790,GO:0000978,GO:0001958,GO:0050679,GO:0071837,GO:0005737,GO:0030326,GO:0007411,GO:0030509,GO:0042472,GO:0071773,GO:0001077,GO:0008283,GO:0060325,GO:0060166,GO:0060021,GO:0001649,GO:1901522,GO:0030855	all,10,14,15,16,18,21	"Lateral Plate Mesoderm","Somites","Intermediate Mesoderm","Wing AER","Limb Buds","Surface Ectoderm","Leg Ectoderm","Wing Ectoderm"
373969	DLX5	DLX5.Ferrari.2006		GO:0090263,GO:0048646,GO:0000790,GO:0000978,GO:0001958,GO:0050679,GO:0071837,GO:0005737,GO:0030326,GO:0007411,GO:0030509,GO:0042472,GO:0071773,GO:0001077,GO:0008283,GO:0060325,GO:0060166,GO:0060021,GO:0001649,GO:1901522,GO:0030855	23,24,25,26	"Wing"
373969	DLX5	DLX5.Freter.2012		GO:0090263,GO:0048646,GO:0000790,GO:0000978,GO:0001958,GO:0050679,GO:0071837,GO:0005737,GO:0030326,GO:0007411,GO:0030509,GO:0042472,GO:0071773,GO:0001077,GO:0008283,GO:0060325,GO:0060166,GO:0060021,GO:0001649,GO:1901522,GO:0030855	all,14	"Ear/Otic Placode","Cranial Nerve"
373969	DLX5	DLX5.Gibson.2011		GO:0090263,GO:0048646,GO:0000790,GO:0000978,GO:0001958,GO:0050679,GO:0071837,GO:0005737,GO:0030326,GO:0007411,GO:0030509,GO:0042472,GO:0071773,GO:0001077,GO:0008283,GO:0060325,GO:0060166,GO:0060021,GO:0001649,GO:1901522,GO:0030855	4	"Epiblast","Germinal Crescent"
373969	DLX5	DLX5.Holleville.2003		GO:0090263,GO:0048646,GO:0000790,GO:0000978,GO:0001958,GO:0050679,GO:0071837,GO:0005737,GO:0030326,GO:0007411,GO:0030509,GO:0042472,GO:0071773,GO:0001077,GO:0008283,GO:0060325,GO:0060166,GO:0060021,GO:0001649,GO:1901522,GO:0030855	35,38,42	"Head Mesenchyme"
373969	DLX5	Dlx5.Holleville.2007		GO:0090263,GO:0048646,GO:0000790,GO:0000978,GO:0001958,GO:0050679,GO:0071837,GO:0005737,GO:0030326,GO:0007411,GO:0030509,GO:0042472,GO:0071773,GO:0001077,GO:0008283,GO:0060325,GO:0060166,GO:0060021,GO:0001649,GO:1901522,GO:0030855	30,38	"Face Mesenchyme"
373969	DLX5	DLX5.Khudyakov.2009		GO:0090263,GO:0048646,GO:0000790,GO:0000978,GO:0001958,GO:0050679,GO:0071837,GO:0005737,GO:0030326,GO:0007411,GO:0030509,GO:0042472,GO:0071773,GO:0001077,GO:0008283,GO:0060325,GO:0060166,GO:0060021,GO:0001649,GO:1901522,GO:0030855	4,5,6,7,8,9,10	"Ectoderm","Nasal Placcode/Nerve","Placcode","Endoderm"
373969	DLX5	DLX5.McLarren.2003		GO:0090263,GO:0048646,GO:0000790,GO:0000978,GO:0001958,GO:0050679,GO:0071837,GO:0005737,GO:0030326,GO:0007411,GO:0030509,GO:0042472,GO:0071773,GO:0001077,GO:0008283,GO:0060325,GO:0060166,GO:0060021,GO:0001649,GO:1901522,GO:0030855	8	"Ectoderm","Neural Plate/Tube"
373969	DLX5	DLX5.Paxton.2010		GO:0090263,GO:0048646,GO:0000790,GO:0000978,GO:0001958,GO:0050679,GO:0071837,GO:0005737,GO:0030326,GO:0007411,GO:0030509,GO:0042472,GO:0071773,GO:0001077,GO:0008283,GO:0060325,GO:0060166,GO:0060021,GO:0001649,GO:1901522,GO:0030855	5,7,8,11	"Ectoderm","Mesoderm","Head Mesenchyme","Anterior Intestinal Portal","Ear/Otic Placode","Epiblast","Tail","Primitive Streak","Endoderm","Neural Plate/Tube","Early Mesoderm"
373969	DLX5	DLX5.Riley.2003		GO:0090263,GO:0048646,GO:0000790,GO:0000978,GO:0001958,GO:0050679,GO:0071837,GO:0005737,GO:0030326,GO:0007411,GO:0030509,GO:0042472,GO:0071773,GO:0001077,GO:0008283,GO:0060325,GO:0060166,GO:0060021,GO:0001649,GO:1901522,GO:0030855	6	"Ectoderm","Early Embryo","Headfold"
373969	DLX5	DLX5.Sanchez-Arrones.2012		GO:0090263,GO:0048646,GO:0000790,GO:0000978,GO:0001958,GO:0050679,GO:0071837,GO:0005737,GO:0030326,GO:0007411,GO:0030509,GO:0042472,GO:0071773,GO:0001077,GO:0008283,GO:0060325,GO:0060166,GO:0060021,GO:0001649,GO:1901522,GO:0030855	6	"Epiblast"
373969	DLX5	DLX5.Streit.2002		GO:0090263,GO:0048646,GO:0000790,GO:0000978,GO:0001958,GO:0050679,GO:0071837,GO:0005737,GO:0030326,GO:0007411,GO:0030509,GO:0042472,GO:0071773,GO:0001077,GO:0008283,GO:0060325,GO:0060166,GO:0060021,GO:0001649,GO:1901522,GO:0030855	5,6,7,8,44	"Lateral Plate Mesoderm","Neural Crest","Epiblast","Headfold","Surface Ectoderm","Neural Plate/Tube"
373969	DLX5	DLX5.SzaboRogers.2009		GO:0090263,GO:0048646,GO:0000790,GO:0000978,GO:0001958,GO:0050679,GO:0071837,GO:0005737,GO:0030326,GO:0007411,GO:0030509,GO:0042472,GO:0071773,GO:0001077,GO:0008283,GO:0060325,GO:0060166,GO:0060021,GO:0001649,GO:1901522,GO:0030855	15,20	"Ear/Otic Placode","Pharyngeal Arches and Clefts","Face Mesenchyme","Nasal Placode/Nerve"
373969	DLX5	Dlx5.Zhu.2006		GO:0090263,GO:0048646,GO:0000790,GO:0000978,GO:0001958,GO:0050679,GO:0071837,GO:0005737,GO:0030326,GO:0007411,GO:0030509,GO:0042472,GO:0071773,GO:0001077,GO:0008283,GO:0060325,GO:0060166,GO:0060021,GO:0001649,GO:1901522,GO:0030855	27,28,29,44	"Heart","Pharyngeal Arches and Clefts","Telencephalon","Diencephalon"
373974	IRX4	ChEST971m9		GO:0006351,GO:0005634,GO:0007275,GO:0043565,GO:0003700	6,8,9,11,12,15,16,20,21,23,24	"Heart","Heart Tube","Unlabeled","Ear/Otic Placode","Ventricles"
373974	IRX4	IRX4.López-Sánchez.2010		GO:0006351,GO:0005634,GO:0007275,GO:0043565,GO:0003700	12	"Heart Tube"
373975	IRX2	IRX2.UApcr			3,4,5,6,7,8,9,10,11,12,14,17,22,25	"Heart","Wing","Heart Tube","Lateral Plate Mesoderm","Liver","Retina","Head Mesenchyme","Anterior Intestinal Portal","Unlabeled","Pharyngeal Arches and Clefts","Limb Buds","Midbrain","Neural Plate/Tube","Early Mesoderm","Wing Mesenchyme","Leg","Anterior/Second Heart Field","Myocardium","Hindbrain","Paraxial Mesoderm"
373976	ALX4	Alx4.Ahmed.2006			20,22,24,25	"Dermatome","Myotome"
373976	ALX4	Alx4.Bothe.2006			10	"Somites","Head Mesenchyme","Rhombomeres"
373976	ALX4	ALX4.Bothe.2007			10,24	"Dermatome","Somites","Head Mesenchyme","Rhombomeres","Myotome"
373976	ALX4	ALX4.Bothe.2011			10	"Head Mesenchyme","Neural Plate/Tube"
373976	ALX4	Alx4.Cheng.2004			7,20	"Dermomyotome"
373976	ALX4	ALX4.McGonnell.2011			23	
373979	FBLN1	Fibulin1.Singh.2016	ENSGALG00000014233	GO:0005578,GO:0005509	all,28,31,34,36,38	"Limb Buds"
373983	BRCA1	ChEST423k21	ENSGALG00000002781		4,8,12,14,22,24	"Blood Islands","Forebrain","Endoderm","Surface Ectoderm"
373984	PCNA	PCNA.Tao.2002		GO:0006298,GO:0006275,GO:0019985,GO:0070557,GO:0043596,GO:0042802,GO:0005654,GO:0032405,GO:0005737,GO:0015630,GO:0006281,GO:0006260,GO:0043626,GO:0030971,GO:0032077,GO:0000701,GO:0032139,GO:0030337	1	
373984	PCNA	PCNA.Zhang.2006		GO:0006298,GO:0006275,GO:0019985,GO:0070557,GO:0043596,GO:0042802,GO:0005654,GO:0032405,GO:0005737,GO:0015630,GO:0006281,GO:0006260,GO:0043626,GO:0030971,GO:0032077,GO:0000701,GO:0032139,GO:0030337	23,44	"Sclerotome","Dermomyotome","Neural Plate/Tube"
373985	CHRDL1	CHRDL1.Ratie.2013	ENSGALG00000008072	GO:0007275,GO:0005576	15	"Hypothalamus"
373985	CHRDL1	CHRDL1.UApcr	ENSGALG00000008072	GO:0007275,GO:0005576	6,8,9,11,17,18,19,20,26	"Wing","Lung","Forebrain","Somites","Head Mesenchyme","Sclerotome","Widespread Expression","Unlabeled","Eye","Oral Pharynx","Ear/Otic Placode","Leg AER","Pharyngeal Arches and Clefts","Allantois","Notochord","Leg Mesenchyme","Midbrain","Neural Plate/Tube","Wing Mesenchyme","Leg","extraembryonic mesoderm","Spinal Cord","Spinal Ganglia and Nerves","Mesonephros","Hindbrain","Foregut"
373985	CHRDL1	Ventroptin.Chimal-Monroy.2003	ENSGALG00000008072	GO:0007275,GO:0005576	26,28	"Leg Bones"
373986	LMBR1	Lmbr1.Maas.2004	ENSGALG00000006400	GO:0016021	19,21,22,23,24,26	"Pharyngeal Arches and Clefts","Leg Mesenchyme","Ear/Otic Placcode","Wing Mesenchyme"
373988	TBX5	ChEST59k10		GO:0003181,GO:0008134,GO:0072513,GO:0007389,GO:0045893,GO:0007267,GO:0003166,GO:0003281,GO:0002009,GO:0003218,GO:0060039,GO:0060413,GO:0030262,GO:0035115,GO:0055007,GO:0000977,GO:0005634,GO:0003677,GO:0005515,GO:0032526,GO:0030324,GO:0005737,GO:0030326,GO:0043565,GO:0003197,GO:0008285,GO:0001228,GO:0003229,GO:0051891,GO:0060045,GO:0060044,GO:0005667,GO:0003700,GO:0007507,GO:0030336,GO:1900117	4,6,10,11,12,13,14,17,18,19,20,22	"Wing","Heart Tube","Lateral Plate Mesoderm","Retina","Eye","Allantois","Primitive Streak","Atria","Ventricles","Telencephalon","Early Mesoderm","Wing Mesenchyme","Sinus Venosus","Somatopleure","Splanchnic Mesoderm"
373988	TBX5	TBX5.Anderson.2020		GO:0003181,GO:0008134,GO:0072513,GO:0007389,GO:0045893,GO:0007267,GO:0003166,GO:0003281,GO:0002009,GO:0003218,GO:0060039,GO:0060413,GO:0030262,GO:0035115,GO:0055007,GO:0000977,GO:0005634,GO:0003677,GO:0005515,GO:0032526,GO:0030324,GO:0005737,GO:0030326,GO:0043565,GO:0003197,GO:0008285,GO:0001228,GO:0003229,GO:0051891,GO:0060045,GO:0060044,GO:0005667,GO:0003700,GO:0007507,GO:0030336,GO:1900117	4,5,6,8,9,10,11,12	"Heart Tube","Lateral Plate Mesoderm","Endocardium","Eye","Epiblast","Primitive Streak","Atria","Ventricles","Early Mesoderm","Sinus Venosus","Myocardium","Splanchnic Mesoderm"
373988	TBX5	Tbx5.Canto-Soler.2006		GO:0003181,GO:0008134,GO:0072513,GO:0007389,GO:0045893,GO:0007267,GO:0003166,GO:0003281,GO:0002009,GO:0003218,GO:0060039,GO:0060413,GO:0030262,GO:0035115,GO:0055007,GO:0000977,GO:0005634,GO:0003677,GO:0005515,GO:0032526,GO:0030324,GO:0005737,GO:0030326,GO:0043565,GO:0003197,GO:0008285,GO:0001228,GO:0003229,GO:0051891,GO:0060045,GO:0060044,GO:0005667,GO:0003700,GO:0007507,GO:0030336,GO:1900117	11,18	"Retina"
373988	TBX5	Tbx5.Gibson-Brown.1998		GO:0003181,GO:0008134,GO:0072513,GO:0007389,GO:0045893,GO:0007267,GO:0003166,GO:0003281,GO:0002009,GO:0003218,GO:0060039,GO:0060413,GO:0030262,GO:0035115,GO:0055007,GO:0000977,GO:0005634,GO:0003677,GO:0005515,GO:0032526,GO:0030324,GO:0005737,GO:0030326,GO:0043565,GO:0003197,GO:0008285,GO:0001228,GO:0003229,GO:0051891,GO:0060045,GO:0060044,GO:0005667,GO:0003700,GO:0007507,GO:0030336,GO:1900117	14,20,25,26,27,44	"Heart","Wing","Eye","Ear/Otic Placode","Notochord"
373988	TBX5	TBX5.Halilagic.2007		GO:0003181,GO:0008134,GO:0072513,GO:0007389,GO:0045893,GO:0007267,GO:0003166,GO:0003281,GO:0002009,GO:0003218,GO:0060039,GO:0060413,GO:0030262,GO:0035115,GO:0055007,GO:0000977,GO:0005634,GO:0003677,GO:0005515,GO:0032526,GO:0030324,GO:0005737,GO:0030326,GO:0043565,GO:0003197,GO:0008285,GO:0001228,GO:0003229,GO:0051891,GO:0060045,GO:0060044,GO:0005667,GO:0003700,GO:0007507,GO:0030336,GO:1900117	14,19	"Eye"
